artist_name,artist_mbid,artist_listeners,artist_playcount
bCalm,b4bc6827-66ac-4a63-9b0d-40effb74b843,258367,2806755
zuper,b4d0427c-2a38-4933-aa2d-de0ad32e8f82,12862,64093
Eurythmics,b4d32cff-f19e-455f-86c4-f347d824ca61,2197395,24057617
Matt Hires,b4e725d0-a177-4802-9b1a-b7aeb8917dda,82225,748882
ProfJam,b4f2ff59-0e3a-40d3-a684-ea31bdb0dae5,13610,1279533
Tenno,b4f83fdb-63a1-4e58-ad17-9af59bdb71b0,215752,2450023
Hatchie,b51f07c9-a42c-4ea7-b5ed-ce4b7f47101a,203504,4243124
Kazam,b559ef62-2a88-437a-b4fb-9ed37990fa08,137973,675925
sky pedro,b5a43b86-a9ab-4c4f-a852-011ba396bd61,33185,93013
Jazzanova,b5a6ea29-3065-4869-ac66-a44002e55d4d,554923,7356426
Mach-Hommy,b5aa7895-c9c1-4350-9f2b-b55ff085609c,339080,12566575
Gil Scott-Heron,b5b89643-c488-4f39-a302-25cab31084a5,689900,11707693
Grace VanderWaal,b6033715-9456-4697-a2ef-ce8988b8a46c,295974,3700029
Donna Summer,b60527cc-54f3-4bbe-a01b-dcf34c95ae14,1288377,16479399
Quasimoto,b614843c-bec3-421f-9af1-03169cdd4b63,605169,17651587
Biig Piig,b618a5f3-085d-4966-887f-6d264c61524a,376246,5088327
John Coltrane,b625448e-bf4a-41c3-a421-72ad46cdb831,1414470,33338303
D'Angelo,b66771cc-45fa-4a32-b14f-5337d7223d7a,982663,20434275
Yves Tumor,b675f327-4738-4af4-bb83-1adb0003f2d3,753390,33280499
Imagiro,b6a0589a-6146-4986-8d00-a6a141241e2b,118962,559578
Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,3496922,163973744
Huncho Jack,b6b6962a-5ba9-45e6-950c-99d3c715043a,352054,10385368
Macklemore,b6d7ec94-830c-44dd-b699-ce66556b7e55,872156,12285102
James Carr,b718fc50-a266-482b-aa52-74760387352e,147350,1232171
GentleBeatz,b7347d43-9f1c-4a79-b96b-ea13c8fdc335,80098,440607
Crumb,b747dabe-b66c-48f6-bae6-b5e16d86b9ab,794999,19786821
Lana Del Rey,b7539c32-53e7-4908-bda3-81449c367da6,3981503,917105311
The Walkmen,b7834ebd-64ae-46c3-a930-2d3a52ee743a,945972,20266472
Pedro Capó,b785fec3-4329-48ee-86ab-5df83859bf67,187724,1499966
Shawn Mendes,b7d92248-97e3-4450-8057-6fe06738f735,1938126,95895033
Sly & The Family Stone,b7ec4c54-1f93-4bf2-957f-7b9921ab84ea,1148484,15120045
Elton John,b83bc61f-8451-4a5d-8b8e-7e9ed295e822,4134892,112721384
Sense,b848ced6-2ff3-4674-a730-72e59ad9b6b3,116050,672093
Buck Meek,b8780175-4ff4-4d87-8e54-999f70dbb5ec,81409,934698
Grizfolk,b87e7d38-aadb-47ba-822c-6fe3e71a34a7,242397,2382771
Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,3261694,188742695
Malu,b8b21444-a952-4329-9c6e-680a6364be50,76781,666402
BENEE,b8cc2c1b-f62e-4a60-a9a6-5ebae2ec040b,756424,15702987
aXian,b8ed264c-9866-4471-bdc4-c5357d46e898,175064,1064756
Panic! at the Disco,b9472588-93f3-4922-a1a2-74082cdf9ce8,3591001,207821738
Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,6411306,392698604
Wolfgang Amadeus Mozart,b972f589-fb0e-474e-b64a-803b0364fa75,2186314,62327538
Leon Vynehall,b98202d3-4fb4-4e32-9ff3-b9e1987d02cf,260817,3720152
Foxing,b990fb27-aeed-4058-ad69-c5a4ae76f750,231536,8341689
The Smashing Pumpkins,ba0d6274-db14-4ef5-b28d-657ebde1a396,3861224,195719075
Kygo,ba0e7638-0cd6-4ff4-8987-c3e224d22c23,1531499,43870208
Paul McCartney,ba550d0e-adac-4864-b88b-407cab5e76af,2580511,56730238
Blur,ba853904-ae25-4ebb-89d6-c44cfbd71bd2,3879563,138461860
Niki,babbda81-1131-4b35-8342-7d69dfa539ff,631994,33511333
Tee Grizzley,babeb28b-5142-4af9-a3c5-9987315f1fc3,464499,11609202
Saiko,baddb166-c828-4a70-b155-d09334508ce4,234149,3427259
banana club,,14837,86635
baskito,,14080,30852
Talib Kweli,bb3cbea2-5ad4-4917-bc84-8a1975d40315,934075,14420549
GROGNation,bb990d95-da82-4ec1-a14d-70a844a125c6,6158,148829
Hoffy Beats,bc102129-8fe2-41be-ba92-b5d8b5a531cf,118923,575688
Kenichiro Nishihara,bc1089c7-211f-4f81-8250-ba361f37349c,81398,1823731
Ruel,bc153bd5-7963-4195-a6fb-c38588f31007,575109,17160137
Les McCann,bc16d640-a069-42ec-a8c1-c24fd5c3d206,113175,614570
Nickelback,bc710bcf-8815-42cf-bad2-3f1d12246aeb,3488022,104643142
Corinne Bailey Rae,bc85c6f6-6b06-44c1-8754-ef32c1e6b824,1694420,21538303
Gum,bca076a4-0ff5-43ae-b4c1-27ece7a0ca1c,160390,2188333
Fred again..,bca46a0c-25c9-42ca-98c2-e64c8a5e337e,652003,26791213
Marc Rebillet,bcc23428-887a-426f-8ec3-19291782cdb4,120419,1895056
ScHoolboy Q,bce6d667-cde8-485e-b078-c0a05adea36d,1485033,53263326
Capone-N-Noreaga,bcecd780-8f0f-40c5-91e1-be6bf34c51fb,185639,1937666
Mommy,bd120416-7c92-4f76-bb59-a8f1fc798b55,286318,2473398
Fleetwood Mac,bd13909f-1c29-4c27-a874-d4aaf27c5b1a,3628301,167764496
Funkadelic,bd1d4b6e-c2d9-4b98-bee5-a5372cb4962d,865126,14488225
Tyler Joseph,bd5caf6c-647f-4905-9426-70013d5b97b9,12040,440207
Clarence Clarity,bd72c37d-5c45-42d1-8ccf-97ebb5612b8f,200881,5309672
Beach Bunny,bdb2e504-7372-4f5b-a6c7-d578021c53b5,1004173,25976629
DANGERDOOM,be0cb2f2-71c3-4e95-a584-c19248951ff4,706194,13956594
JP Cooper,be1f10dc-3b88-48e6-baa7-95aea6abf2f6,404529,4237766
Ozzie,be3685b3-4d3a-4100-bed9-5a89dae8ec7a,77520,599938
IDLES,be465d4f-c28d-4ba1-94ab-ebaada7db8af,437848,27244264
Pet Shop Boys,be540c02-7898-4b79-9acc-c8122c7d9e83,1782110,49799063
Surprise Chef,be809d9a-5841-4733-ad12-979ad6047a22,108942,1100284
bear bear & friends,,22371,216348
KLIM,bebcbdb3-c67c-443c-913f-c76e5c5f0f3f,126365,563467
Olli,bed05c79-b285-4c94-b8c2-7d13eaf37035,20425,151106
b l o o p r,bed9d5e0-ca02-4b9c-8e79-4726b25d60c9,52579,171492
NOGYMX,bee210da-7f48-4c35-9af4-374de72dd6ac,143789,811218
Noemi,bee5be2b-0c22-45ee-817d-b744ea6aa6d3,58685,958281
Bee Gees,bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810,2653597,46944165
Shakira,bf24ca37-25f4-4e34-9aec-460b94364cfc,3769047,120471672
Public Enemy,bf2e15d0-4b77-469e-bfb4-f8414415baca,1129545,18407673
Carole King,bf6c29f5-b69f-4842-9031-37f9645d365d,1024320,13591483
JARDS MACALÉ,bf6e292a-d95c-434c-b721-0a9ea9a466a3,114287,1981016
Nana Grizol,bf95a549-4487-4db8-b429-9b17dbef1965,176368,5049336
Still Woozy,bfa6929d-8375-488d-b027-8a0691c73643,911060,29517945
Powfu,bfb7bc12-4b79-412f-8303-ad6d7c772aca,736445,18315478
Shura,bfba0555-9a6f-408d-a36d-cc32fa2c7b2d,392669,5955211
Proux,bfbb4fc0-860e-45e1-8bd6-64696e3dc2b9,58714,605820
The Lumineers,bfcb6630-9b31-4e63-b11f-7b0363be72b5,2051759,64045919
Dean Hurley,bfe01073-e575-46b5-8db4-0504657cb805,23280,238352
blnkspc_,,87689,371427
bluedoom,,102377,411701
bob le head,,13671,47897
bootleg gizzard,,9850,786136
brass.beats,,27144,101318
brasstracks,,100656,1100274
Common,c0a1179b-b14a-4d68-a3c1-1fdab16ed602,1705842,32283408
nanan,c0a31b0e-ac7d-4a28-91fd-1a8b92145f1b,5106,38820
k?d,c0b33710-195f-402b-ac50-71efeae1e5e9,84937,879393
King Krule,c0daae21-ec2a-4dd0-a323-4f53f5945d04,836626,55249893
Briston Maroney,c0dea069-4f46-4f44-8f44-76831e6abb07,440685,8342078
Willis Nillis,c0ed0fe0-c9bc-4f67-9a25-aafa54ba7dd5,3524,9649
Ween,c0eee88b-47f2-4cd2-ac48-a045e902a432,954289,40867428
Lauv,c0ef2ba5-a7b7-40ea-bd27-30acccfcac11,1288385,57484996
Smoke Trees,c0f3b0a2-b2f4-4c30-8271-3116d8165e83,234130,1840542
Brock Berrigan,c10c7e25-78db-494d-91b8-3e66fb0fa021,195901,3244023
Tennis,c1b3e591-7851-4b27-8534-4d22329a7b06,816195,19241066
Ashenspire,c1d73bdb-3ac9-46ed-9693-c3a7f478db09,23726,375251
Ricky Montgomery,c1f1cf38-1fee-4106-871d-ac392a28b91a,809305,26505100
hoogway,c200ba60-2932-4f01-8c40-c9c332d7fe2c,302312,4880625
Bispo,c20c9918-1796-42c3-8091-3c128fdf1821,14239,394458
Cass McCombs,c213f661-70a8-42aa-b858-62f5bd2d72e9,777749,9440379
Saba,c2311581-df24-451e-8232-a9dcee3bfa62,657522,25499627
Della Zyr,c24d285d-1397-42c1-8372-65724294ecfa,35118,431853
Aim,c25badaf-9b60-4e8d-acfa-ef49e12131bc,436178,5445700
Bob Marley & The Wailers,c296e10c-110a-4103-9e77-47bfebb7fb2e,2756521,91924248
Wild,c29f5583-7b50-4920-9f63-d83b8e39dfde,111058,919642
Topic,c2a0f405-2761-4177-95f0-d7031043f1ee,439697,4815039
Paris Texas,c2a41668-983f-4f73-af00-45000a252811,220671,5663985
Soul Food Horns,c2f8d2e9-1f7b-4057-bcdf-610c2a3ce58a,50534,197495
AK,c301c17c-5b17-478c-806a-67cf097a8e5b,203018,3044676
S. Carey,c302345e-54ae-4b4c-8708-1b949a7c4d49,456244,5281246
Bill Callahan,c309d914-93af-4b3f-8058-d79c75ea89da,362792,9622923
OneRepublic,c33c2065-b1c3-4406-b066-d33a9e2ea71a,3576897,103496003
The Dø,c3477250-bc5f-44e9-aa0a-144dd2d7a935,532198,12379626
Ripe,c3507536-3c4d-4270-b977-bae83d320714,61364,1088232
Richie Campbell,c352b1dc-798f-480a-a76e-c28858e91888,22604,640413
Brad stank,c3acebe1-5b3d-4d77-bc30-c59ef2b04d98,225444,2185436
Tom Waits,c3aeb863-7b26-4388-94e8-5a240f2be21b,1723041,103540848
Mark Ronson,c3c82bdc-d9e7-4836-9746-c24ead47ca19,2306326,37240490
Charodey Jeddy,c3d46714-c62a-4922-b942-a1013f5f2abb,3097,23920
Sean Paul,c3da3346-2643-48a7-93cd-011f6834b3d7,2277333,30489236
C4C,c3e06f4c-f0f1-4224-af3c-e7251a50a27d,242929,1705446
The Drums,c3ecef5d-84f3-4942-8c24-0a626343c3f4,1667835,38657932
Iron & Wine,c3f28da8-662d-4f09-bdc7-3084bf685930,2472248,82311404
Handsome Boy Modeling School,c3f99319-52c7-47f2-9631-10bc7cc8c589,520794,6039904
JPEGMAFIA,c42e60f4-4520-4954-b6e4-82bbdf532c11,835678,128394267
WYS,c441f8bb-f537-485d-8c62-09e782d860ae,393270,4485779
Kuranes,c443eeb0-63b7-4704-a6c0-bc679ac4de80,109484,461450
Mumford & Sons,c44e9c22-ef82-4a77-9bcd-af6c958446d6,2346412,118138748
Interpol,c44ff8d1-8c81-45c8-abd6-5feefb07b764,2784306,158455532
Stereossauro,c4530015-b3f4-4623-a151-c9aa2680b3ae,5509,86429
Juicy J,c45d161f-83ce-4464-ba41-44202e6916d9,831136,12031474
Mort Garson,c47028fa-0086-426d-a7b8-ed20eba3ed61,286901,6350803
MGMT,c485632c-b784-4ee9-8ea1-c5fb365681fc,4166538,154708331
Mazzy Star,c48d4327-8122-4286-af66-05e1ee6ac4d8,1768894,55804130
Kelley Stoltz,c4c8675e-f8dc-4313-b430-8fbc83d8aafc,78271,754621
HAAi,c4dff60e-6cf9-4308-8bef-7d88bc0a6a27,83262,650756
Perfume Genius,c4ff10e0-ae5a-467d-a409-6e0b4bf241eb,764077,24512754
Les Savy Fav,c507bf8f-2ac0-47e5-b7c6-4afd61a977e2,299902,6871738
Sílvia Pérez Cruz,c532c746-29b7-46a1-b37e-705a62827bab,44905,682194
Willow,c53bb734-57cb-43eb-a6d1-e4794c9b9295,1767178,57860448
Lynyrd Skynyrd,c544ed4d-2390-4442-a83e-1ea2883b09c8,2651585,45844946
Key Glock,c5460e21-d5e7-4e26-ab4c-ba9c627809f8,650351,21382811
Wavedash,c548e89e-a6d3-45de-8fd6-e32c369e15f6,66675,814209
Conjunto Cuca Monga,c56f516d-1981-421e-ac38-617642ba5289,3973,68396
Genesis,c5725831-2596-48f1-8f1c-ebe237362860,1725982,54172695
Blu,c5b07314-3efa-4207-a13f-6437b6669574,336735,5292555
The xx,c5c2ea1c-4bde-4f4d-bd0b-47b200bf99d6,2438751,164340804
Sheff G,c5ced819-24a0-4ed0-a301-c3609427416e,282747,13162020
Murta,c5f86896-6b9f-4930-a0da-5343122ab0cf,3822,39113
ROOK1E,c61ad3c3-4036-4589-83b3-3f672a8db67d,354664,3619689
Myd,c61f03df-e3e4-4466-ba08-508383696b83,284354,2463765
Vin Diesel,c666201c-5fef-4fa3-b06b-44d32a61062e,17770,90969
Alain Goraguer,c6666922-fc1f-4886-8b8f-2027e33e00f0,205543,2413138
Saint PHNX,c687af79-fa04-449b-ba14-77ebf8e11104,100379,1046958
snaer.,c688a82a-bc1a-4e4f-8e03-f717c16e4096,79688,333172
John Maus,c6be66af-28b4-4b87-a8ba-3f46ec6fe986,490165,17492494
Keane,c7020c6d-cae9-4db3-92a7-e5c561cbad50,3202046,85802573
Softy,c72a5357-5c1b-452c-b87b-a6047549c754,351827,5002296
Seu Jorge,c73d651d-87c9-4c5e-8abb-4ec9c4077241,735341,13928602
Chuck Strangers,c77a063b-94b1-43f4-9bdc-1d57e6715c4b,123921,881846
Sinéad O'Connor,c78a77fa-507c-4c07-947a-0355029453bd,1333872,16745522
Rae Sremmurd,c78c3026-426b-4580-ab23-08490bb8b515,1311882,29507118
Kamasi Washington,c7a3e868-c6d8-4512-a5ef-f6cbe42899b0,305793,5353733
Jojo Maronttinni,c7b43d58-9fa3-4496-8550-122a4ec769ed,55228,377170
Tim Hecker,c7ee3bc9-780c-42c0-91e9-4cd70ad692d3,569957,26780450
Avicii,c85cfd6b-b1e9-4a50-bd55-eb725f04f7d5,2634003,83227176
Ivy Sole,c8663105-7e85-4f99-b09b-97f116823794,82233,591633
Kura,c883518b-5bc2-4fcb-bd86-4d52ab85bb0d,67066,450872
Chromatics,c89ea689-c053-4d97-bada-8b81a6236f58,918670,21128556
The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,3867531,633824649
Steve Jablonsky,c8dbc2ee-66f2-4fe6-8d7c-8b958bc97d99,446845,11481623
Import Export,c90583a4-0b96-4644-86af-eadc53443c3f,22228,56206
Daughters,c9368a03-bf26-40b6-bdfa-9af8d10b568b,312335,11358753
Pedro Barroso,c965e214-3475-4e9c-b614-a54e1bd3395d,960,11765
The Cranberries,c98d40fd-f6cf-4b26-883e-eaa515ee2851,3493263,97058111
Lil Durk,c9cd225b-4883-428e-82c2-73e0b6282fb6,784881,42443825
The Wailers,c9e99d40-4a2c-4ca7-ac5b-e842264ee271,578876,4561285
khai dreams,ca0cc3c4-924f-4755-a7d4-a7b260ce34da,507087,14495451
Chiccote'S Beats,ca5b121d-9d75-4e74-aff2-f0326f2599b6,161854,867765
Slug,caab5e49-3d3f-4350-9bda-b121218487f1,101612,610278
Cookin Soul,cb15675b-24a4-4092-8554-61f03b6017d8,293955,3751762
Joyner Lucas,cb862d76-90a8-4733-b8f6-69240d60d805,518910,14659286
G Mills,cbad43e0-f510-4deb-a979-26a5ea8c24b7,198168,1160286
Keaton Simons,cbb11881-df3f-45df-9e7a-e88eee8b8339,37830,249108
Aoife O'Donovan,cbc1b396-9719-4c82-9549-067f6b1a0d36,151424,954989
J Dilla,cbcbb22c-3a8d-46af-b4ba-09c98f0d7931,1066716,51363110
Dream Easy Collective,cbdeeb81-39fe-4ca3-ac09-81e3c2845940,140506,926608
fujitsu,cbf5bb9c-0483-4208-a9ca-151c583aa65f,205978,1622686
System of a Down,cc0b7089-c08d-4c10-b6b0-873582c17fd6,4606714,331563521
Dexter Gordon,cc1588e1-5ba3-45a6-b80c-b31035c89339,503077,4492728
Why Not,cc18ba45-cf3e-44d2-b3bb-0840a1ad6333,28098,179320
Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,7381670,561859050
Adele,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493,4498913,230168809
Flotation Toy Warning,cc4141c0-7d26-49ac-b616-0091dc6a9ef9,67736,859987
Lykke Li,cc7d4686-ea02-45fd-956e-94c1a322558c,2473318,76728296
Vicetone,cc91bb2e-7330-4f9e-ae04-4f78f49e3155,468786,7683877
serpentwithfeet,cc9ddb3d-1217-4a40-9864-d85920cfa1ed,180196,2438043
Russian Circles,cca40a67-e959-46f8-a3f3-8a3f77d2da9e,460576,16032844
mxmtoon,ccbced49-2689-46f8-9101-1c265d6f7b8f,716385,18333344
Noflik,ccc6d647-fcee-4845-a5c8-0a74f2e0b451,93524,341902
Busdriver,ccd5bf1f-f83d-4e81-86aa-2aff85d5d6c5,258234,5010969
Dijon,cceea21d-f3ec-4586-be7a-d2e939c15c78,448903,12335198
Synapson,ccfcd925-f1b1-409f-93cb-ff91ecbe9a19,151252,1447380
Enjoy,cd220d6e-c656-4861-8281-949b92dd5905,284199,8740707
Fenne Lily,cd295735-b68a-4b5d-aa10-de0dea37ca89,273842,3477868
Gala,cd34e8ed-2f44-4031-849e-e56034b02cf9,449156,3203711
Altin Gün,cd5799f6-e6cf-4322-a659-96f5de4a2f6c,149769,3909550
Bladee,cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4,635340,217877391
Ana Frango Elétrico,cd8086e3-9249-4d5a-a3a0-a20731c98653,187096,6276791
Laura Marling,cd9713d6-6e5f-4143-9412-4d12b7bd47f2,1272101,36941698
Benny Sings,cdaf7932-ab05-4f71-8721-104da6e6b8d0,407916,4941473
Seneca B,cdbfc042-171b-45a8-beb3-a22328a684e4,104659,466162
Faye Webster,ce4a1c08-6912-423f-bf6c-97ce69f5e89f,1013876,52385420
Juçara Marçal,ced96166-52c4-44e4-9699-ffd963f80f10,36843,811042
Colter Wall,cf07ed57-2ec4-45dd-97ec-7c3eff721315,253961,7604131
Joba,cf0d66a8-fa64-4d93-bd95-2c3f2c734e70,64811,415375
Kings of Convenience,cf0f4547-ffbd-4011-98ad-0bec9ba022db,1535058,63111948
Squirrel Flower,cf1021a4-ba16-4563-b4c2-e40aaf1802f6,171123,1856972
Lupe Fiasco,cf15719f-51f9-4db8-a15d-5eed9664ce69,2475527,52480860
Barney Kessel,cf347470-d1d1-48b4-bda1-8171418ef5a7,91357,697783
Gilberto Gil,cf6b70f6-2616-481c-912c-0263cabfc974,592598,13611015
LUDMILLA,cf71e106-1003-4390-8477-cf268229df66,369270,32783540
Hippo Campus,cf9655a8-ce1e-414e-9843-de1c4a60830d,589783,20034926
Nas,cfbc0924-0035-4d6c-8197-f024653af823,2811163,98297763
Pete Rock & C.L. Smooth,cff77480-7ba4-4206-b1a8-e1b98b38f07c,483496,5325369
coffee?,,27709,64186
crwsox,,36502,134507
cyber milk chan,,10473,122744
Taxi,d016c2d5-d59a-48d9-82af-85c0d9c3e014,80689,741570
Anderson .Paak,d02dd67e-f655-4600-bc47-f789f59e7367,935794,40243745
BASTARDA,d02ebf68-9678-4ba2-ba44-fd668b41b8bb,3128,49816
Bill Evans Trio,d0630a08-3b40-4cb4-9f48-7d525262c1f6,543632,8931588
Kali Uchis,d0c7656d-8169-4f77-9dbe-b8f24e40105d,2018283,174994822
Goody Grace,d0d3ac26-0182-4747-878a-277ac8b10661,191765,2049754
Fishmans,d0f25f16-7782-42e8-8047-c16a1cb2b450,332108,15153011
Soul Glo,d10d6441-dcc1-4202-93bf-0c0acf72913a,97158,2400850
Kacey Musgraves,d1393ecb-431b-4fde-a6ea-d769f2f040cb,897742,46851464
Jamie xx,d1515727-4a93-4c0d-88cb-d7a9fce01879,806993,23535411
The Black Keys,d15721d8-56b4-453d-b506-fc915b14cba2,2839927,162328539
The Blaze,d18a2838-05fa-4e4e-bbb5-284a4cfb13f5,333502,6774077
Parliament,d1947987-9614-49ae-bd36-8000e6b6f7d0,675749,7667703
First Breath After Coma,d1b936dd-9fd4-49e2-99e4-af3e119faf6a,13608,192355
Kudo,d1d4c4d1-a02c-45ba-8463-20efaadcb3fd,165113,1688902
Sick Individuals,d2194c5e-c9a2-40ca-92f1-b3d6efe12ba0,176907,1653191
Alice Coltrane,d24fc285-7b2f-47da-8ac5-4070b08570b1,315476,4136175
Maxwell,d252cca8-8214-43e5-b81a-101eb4a1447e,692413,8900446
Pitbull,d262ea27-3ffe-40f7-b922-85c42d625e67,3301943,63643231
Mura Masa,d2a76e1b-cecc-4500-b445-d55591821cd3,892177,17313213
Milo,d2fae79c-3bdc-4ff8-a961-ac9c8768dc27,189941,6679465
Viper,d2fe7bdc-6553-4aa3-8a31-5d5f1a666db0,133820,2598522
Supertramp,d2ff6b6b-fc30-48dc-8952-06f9d8fc64f8,1738689,33810878
Silvana Estrada,d306c4dc-f9c9-4ec6-aa74-2e2a7210537f,97385,1831713
NehruvianDOOM,d37ba334-7141-4a16-9e27-4c511143ac72,117187,1107603
Titus Andronicus,d38c47f6-d9bb-4a77-aaea-df53a6616a68,303902,8681434
Dillaz,d3954c28-13e9-4e65-8623-e6a4a2b852d3,15179,808108
sugi.wa,d3d7aeff-ea6e-48d8-ab9f-89d272a86949,198690,1379403
Bremer/McCoy,d3fe0251-0d0d-4d3a-ad2e-53188d7065d5,124538,1553007
Lil Baby,d42a5768-ada1-4fb6-85fd-f61aba6264e0,1080955,98134105
Walk the Moon,d4aad415-9cd0-4845-9b05-0416fdcc9fc4,1388767,23399981
Conan Osiris,d4b96276-2ef0-4bcc-a87e-8d5c80a2cd79,7435,85983
Desire,d4c44722-d8e2-43a3-b5f6-b4648462310b,494770,7128238
Hopsin,d4fde760-6aaf-4cbb-9736-1ae22f8a1b0d,330464,7392366
Ol' Dirty Bastard,d50548a0-3cfd-4d7a-964b-0aef6545d819,841997,9698391
Ezra Collective,d51acca9-a88b-4f5c-a2fe-f069de70ca1d,183842,1907228
Kuku,d53a722f-0d0d-4984-a285-592bfb24c1ce,9655,42263
Redrose,d5631384-26ea-4a3c-b82e-6ff3e4e64bc5,43576,243417
Wham!,d570bb31-b9ca-45a4-a2d9-11b186d9c159,2422310,26818220
Okay Kaya,d59ffaee-fcb3-4607-b680-4013b80fd9be,423747,5913404
Black Eyed Peas,d5be5333-4171-427e-8e12-732087c6b78e,4815764,109060743
Gavin Turek,d5c98b21-0c73-4c15-bdeb-42d5db57a3b4,81767,672907
Beach House,d5cc67b8-1cc4-453b-96e8-44487acdebea,2560757,165700237
The Notorious B.I.G.,d5d97b2b-b83b-4976-814a-056d9076c8c3,3209390,77703205
Atlas,d604a2f1-6397-458a-be95-ab47403a3e9f,271970,4097337
Anitta,d606b860-cc03-4959-a3fd-3a24bccf2560,812988,87691747
Lester Young,d613e4ae-093a-49a1-b06a-579480f7f7e8,428167,3718455
JID,d616b606-cf6a-4b6e-ab0f-e253b8db6610,947999,59729221
Jorja Smith,d62614aa-ef2c-44cd-8a7b-91292755a1d0,979320,29904186
Rapsody,d6302903-1f62-420a-8d8b-c54941ac754e,189140,4222091
Tapir!,d672fa4e-5a17-46bb-9bbd-57e073a90159,28372,414367
Invisible,d6774608-337a-49ee-89a9-55623e515993,107544,2776145
Carlos do Carmo,d69e14f1-4276-4935-a5d0-495bb11a109c,38948,274386
100 gecs,d6d45dda-2377-4faa-947b-e071efa085c0,828423,58777570
Mogwai,d700b3f5-45af-4d02-95ed-57d301bda93e,1517820,79013105
The Pharcyde,d7134426-a937-43bf-bc54-f10ad8102ed9,1027973,16852179
Bfb Da Packman,d747e614-1c28-49d1-af0e-f832609a6288,66063,649147
Hypnolove,d77339ff-6b50-4bec-ab31-f4667be82180,55074,443304
Clairo,d786f59b-1836-4ddb-8393-ab753edbe984,1785948,129476247
Mavi,d79d3b3c-a487-469e-b7f6-b8f997bb3d7d,642078,15862607
Valete,d7ef84a5-334d-42dc-809a-453feb584e38,17666,340667
Pedro Abrunhosa,d80cfb78-51ee-446d-8b3d-578d50a7ce2e,19225,275077
A garota não,d80d6e2a-d13c-4461-bb54-fe807ddc01e7,3500,103581
Rapaz Ego,d8243078-d7ad-4c92-a54b-b4912924a37b,10958,85526
Thirty Seconds to Mars,d8354b38-e942-4c89-ba93-29323432abc3,689004,13253276
Mdou Moctar,d85defaf-b82e-48be-beb5-2672099e392e,111613,1600909
ABBA,d87e52c5-bb8d-4da8-b941-9f4928627dc8,3169970,114574708
Tommy Cash,d8c5c228-0dff-4236-beae-3e2982714a72,166893,3354040
Tom Doolie,d8d1beff-b036-496a-8700-5a97a4ef1d87,323183,2116863
Grouplove,d8e41375-bd8d-4e39-9da7-f0c171e97086,1728326,29563828
Caroline Polachek,d8f43dc5-4613-48ac-8c23-a62b82f8c67a,757491,57393478
Bryson Tiller,d8fd8d9b-473b-4f06-83c8-869b1bb9de89,1073043,50080503
Citi,d9020fd5-a010-4bda-b688-c36f77cf3368,39296,168799
Giles Corey,d9225474-b3c0-439a-bb3a-cbb34977bc7b,238347,6555151
El-P,d9241f5b-721a-4e08-a25a-acd83ed878cc,360757,8742284
Pabllo Vittar,d9550ac2-7bcf-4655-a3fe-24922e254a74,426743,72377194
$NOT,d993169f-2033-4810-bae8-564d4aab89cd,674940,33747575
leaf beach,d9ba052a-026f-4f7c-8f7a-2eca47a6a33b,143876,813480
Márcia,d9df586c-1d1f-4e55-b40e-9613d7b6037d,8973,159784
Phife Dawg,d9f3f7ca-9963-45c5-85b3-81f306614ff8,58348,361307
Her's,da357978-095d-4621-a7ee-2c0f336c5e8a,890201,24370802
Candy Claws,da5eaa3b-397e-4af8-9a12-5c4ec93e8b48,423803,8802022
Pluto,da5f2658-3266-4061-aa50-451f3dec433b,55373,638945
Timbaland,daa09819-5da5-4c7a-8bef-eb372bb27ff1,2768434,43635958
Clean Bandit,dacc2d64-7e59-42a8-87a9-10c53919aff2,1769483,36229316
damaa.beats,,132727,627925
Lou Donaldson,db147d97-f5cf-4e80-9e1a-08ddcb1d0bf8,285601,1679604
Vanilla,db22b691-1110-4080-b8fe-53eea378210e,286635,3492325
Dennis,db262e4c-cdef-45a5-9d3f-652151bf5fab,339901,6266395
G-Eazy,db48610c-6d8f-4d10-90ca-c4d14bb1a8b1,1397593,35181676
GRRL,db8219b5-3d49-4fa9-b841-1972a0980511,17268,138853
Rick Astley,db92a151-1ac2-438b-bc43-b82e149ddd50,1225258,9861279
Dominica,dbad61c8-c50d-4a40-aa26-7a3812a0743e,59262,343530
Bud Powell,dbc5809c-7837-4b6f-961e-340d64fbb41c,370825,3288140
The Technicolors,dbd44897-b9e6-445d-8aca-25e1c2405f51,225830,3073108
Lucy Dacus,dbe7fdf7-81b2-418b-b3f6-81ae71532f40,684198,30896958
El Michels Affair,dbf0a5c5-3665-4495-b13b-99438a6a0900,316102,4608408
Erick The Architect,dbfff37c-146d-4415-b765-9a76d48c749c,199264,1779565
Cibo Matto,dc4968ba-1fe0-43b9-bba0-81c09acd6326,378738,6546662
zmeyev,dc5167a8-4086-4c51-883a-b1a2fcd0fde2,174006,1391362
